ESTU_CONSECUTIVO,ESTU_GRADO,COLE_NOM_ESTABLECIMIENTO,COLE_COD_ICFES,COLE_CALENDARIO,COLE_COD_MCPIO,COLE_NOM_MCPIO,COLE_COD_DPTO,COLE_NOM_DPTO,EXA_N_RTAS_CORR_CN,EXA_N_RTAS_CORR_CC,EXA_N_RTAS_CORR_LC,EXA_N_RTAS_CORR_MT,EXA_C_RTAS_CORR_CN,EXA_C_RTAS_CORR_CC,EXA_C_RTAS_CORR_LC,EXA_C_RTAS_CORR_MT,ESTU_GENERO_F,ESTU_GENERO_M,COLE_NATURALEZA_NO,COLE_NATURALEZA_O,COLE_JORNADA_COMPLETA,COLE_JORNADA_MAÑANA,COLE_JORNADA_TARDE,COLE_JORNADA_UNICA,EXA_MODALIDAD_OFF,EXA_MODALIDAD_ON,EXA_MODALIDAD_PA,EXA_MODALIDAD_PAL
3145985,9,I.E. MANUELA BELTRAN,3708,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,7,5,7,7,1,0,1,1,True,False,False,True,False,True,False,False,False,True,False,False
23109092,11,I.E.  JUAN FRANCISCO LARA,29734,A,94001,INÍRIDA,94,GUAINIA,4,2,1,8,0,0,0,1,False,True,False,True,False,True,False,False,False,False,True,False
22925750,6,I.E FRANCISCO JOSE DE CALDAS,19515,A,91001,LETICIA,91,AMAZONAS,1,2,4,3,0,0,0,0,True,False,False,True,False,True,False,False,False,False,True,False
911664,7,INST. EDUCATIVA JOSE CELESTINO MUTIS,29767,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,5,14,6,0,0,2,0,False,True,False,True,False,True,False,False,False,False,True,False
22821601,7,I.E. LIBERTADORES,3664,A,94001,INÍRIDA,94,GUAINIA,13,7,6,10,1,1,0,1,False,True,False,True,False,True,False,False,False,False,True,False
22779878,9,I.E. FRANCISCO MIRANDA,29705,A,94001,INÍRIDA,94,GUAINIA,3,0,7,5,0,0,1,0,True,False,False,True,False,True,False,False,False,False,True,False
21885130,4,INSTITUCION EDUCATIVA SANTANDER,16671,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,17,19,0,0,2,2,True,False,False,True,False,True,False,False,False,True,False,False
6419471,8,I.E. SAN JOSÉ OBRERO,23276,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,11,15,13,15,1,2,1,2,True,False,True,False,True,False,False,False,False,True,False,False
897458,7,I.E. TRIUNFO II,49017,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,10,14,12,0,1,2,1,0,True,False,False,True,False,False,False,True,False,False,True,False
23315429,3,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,A,91001,LETICIA,91,AMAZONAS,0,0,12,7,0,0,1,1,False,True,False,True,False,True,False,False,False,False,True,False
23262685,3,I.E.I. JOSE EUSTASIO RIVERA,13010,A,97001,MITÚ,97,VAUPES,0,0,12,10,0,0,1,1,False,True,False,True,False,True,False,False,False,True,False,False
2859628,6,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,5,6,5,8,0,0,0,1,False,True,False,True,False,True,False,False,False,False,True,False
23075557,5,COLEGIO  ADVENTISTA,49075,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,16,6,13,5,2,0,1,0,True,False,True,False,False,True,False,False,False,True,False,False
21990068,5,I.E. INTERNADO LUIS CARLOS GALAN SARMIENTO,45251,A,99524,LA PRIMAVERA,99,VICHADA,4,10,5,2,0,1,0,0,True,False,False,True,False,False,False,True,False,False,True,False
23404181,3,I.E. COLEGIO TECNICO AGROPECUARIO JOSE CELESTINO MUTIS,13123,A,91540,PUERTO NARIÑO,91,AMAZONAS,0,0,5,4,0,0,0,0,True,False,False,True,False,True,False,False,False,False,True,False
23347941,3,INSTITUCION EDUCATIVA SANTANDER,16673,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,8,6,0,0,1,0,True,False,False,True,False,True,False,False,False,True,False,False
21862049,6,I.E. EL CRISTAL,42679,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,4,0,6,3,0,0,0,0,False,True,False,True,False,False,False,True,False,False,True,False
23886223,11,I.E. NORMAL SUPERIOR FEDERICO LLERAS ACOSTA,52000,A,99001,PUERTO CARREÑO,99,VICHADA,9,5,12,2,1,0,1,0,True,False,False,True,True,False,False,False,False,False,True,False
849972,5,C.E. EL RECREO,16709,A,95025,EL RETORNO,95,GUAVIARE,9,7,9,7,1,1,1,1,False,True,False,True,False,True,False,False,False,False,True,False
21889378,4,I.E. EL RETIRO,49004,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,11,6,0,0,1,0,True,False,False,True,False,True,False,False,False,False,True,False
21885768,10,I.E. LATORRE GOMEZ,23192,A,95025,EL RETORNO,95,GUAVIARE,6,4,5,3,0,0,0,0,True,False,False,True,False,False,False,True,True,False,False,False
4530962,4,I.E. CUSTODIO GARCIA ROVIRA,29700,A,94001,INÍRIDA,94,GUAINIA,0,0,7,8,0,0,1,1,True,False,False,True,False,True,False,False,False,False,True,False
22966848,6,I.E FRANCISCO JOSE DE CALDAS,19515,A,91001,LETICIA,91,AMAZONAS,4,3,8,6,0,0,1,0,True,False,False,True,False,True,False,False,False,False,True,False
21862512,8,I.E. EL CRISTAL,42679,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,7,3,0,6,1,0,0,0,False,True,False,True,False,False,False,True,False,False,True,False
21954383,10,I.E. CUSTODIO GARCIA ROVIRA,29697,A,94001,INÍRIDA,94,GUAINIA,12,12,5,3,1,1,0,0,False,True,False,True,False,False,False,True,False,False,True,False
23051434,8,COLEGIO CRISTO REY MINUTO DE DIOS,38726,A,91001,LETICIA,91,AMAZONAS,8,13,11,9,1,1,1,1,True,False,True,False,False,True,False,False,False,False,True,False
21990723,10,I.E. INTERNADO TEHODORO WEIJNEN,45131,A,99524,LA PRIMAVERA,99,VICHADA,9,5,6,16,1,0,0,2,False,True,False,True,False,True,False,False,False,False,True,False
21990232,10,I.E. SAGRADO CORAZON DE JESUS,45267,A,99773,CUMARIBO,99,VICHADA,18,15,9,0,2,2,1,0,True,False,False,True,False,False,False,True,False,False,True,False
22889000,4,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,A,91001,LETICIA,91,AMAZONAS,0,0,5,4,0,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False
23128146,5,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,A,91001,LETICIA,91,AMAZONAS,14,8,12,12,2,1,1,1,False,True,False,True,False,True,False,False,False,False,True,False
22924710,9,I.E. INTERNADO SAN FRANCISCO DE LORETOYACO,13116,A,91540,PUERTO NARIÑO,91,AMAZONAS,3,0,8,0,0,0,1,0,False,True,False,True,True,False,False,False,False,False,True,False
22418207,10,I.E. LA LIBERTAD,36068,A,95025,EL RETORNO,95,GUAVIARE,0,5,6,0,0,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False
22594477,4,I.E.D. DE CARURU,6580,A,97001,MITÚ,97,VAUPES,0,0,14,9,0,0,2,1,True,False,False,True,False,True,False,False,True,False,False,False
887597,5,INSTITUCION EDUCATIVA SANTANDER,16672,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,6,7,8,7,0,1,1,1,True,False,False,True,False,True,False,False,False,True,False,False
1328013,11,I.E. INTERNADO CAMILO TORRES,13044,A,99624,SANTA ROSALÍA,99,VICHADA,9,4,7,6,1,0,1,0,False,True,False,True,False,True,False,False,False,False,True,False
23051752,6,COL. SELVALEGRE,45275,A,91001,LETICIA,91,AMAZONAS,6,8,13,5,0,1,1,0,True,False,True,False,True,False,False,False,False,False,True,False
21990800,10,I.E. ANTONIA SANTOS,52025,A,99001,PUERTO CARREÑO,99,VICHADA,7,9,7,7,1,1,1,1,False,True,False,True,False,True,False,False,False,False,True,False
22818946,6,I.E. CUSTODIO GARCIA ROVIRA,29700,A,94001,INÍRIDA,94,GUAINIA,4,6,10,6,0,0,1,0,True,False,False,True,False,True,False,False,False,False,True,False
21884368,6,I.E. LATORRE GOMEZ,23193,A,95025,EL RETORNO,95,GUAVIARE,0,0,5,5,0,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False
23734783,3,INSTITUCION EDUCATIVA SANTANDER,16672,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,9,9,0,0,1,1,True,False,False,True,False,True,False,False,False,True,False,False
22820036,4,I.E. LIBERTADORES,3664,A,94001,INÍRIDA,94,GUAINIA,0,0,9,10,0,0,1,1,True,False,False,True,False,True,False,False,False,False,True,False
22823124,4,I.E. LIBERTADORES,3664,A,94001,INÍRIDA,94,GUAINIA,0,0,8,3,0,0,1,0,False,True,False,True,False,True,False,False,False,False,True,False
23720291,4,I.E. LA PRIMAVERA,48958,A,94001,INÍRIDA,94,GUAINIA,0,0,13,4,0,0,1,0,True,False,False,True,False,True,False,False,False,False,True,False
23609868,5,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19503,A,91001,LETICIA,91,AMAZONAS,11,4,11,7,1,0,1,1,True,False,False,True,False,False,True,False,False,False,True,False
22890374,7,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19505,A,91001,LETICIA,91,AMAZONAS,9,10,15,8,1,1,2,1,False,True,False,True,False,False,True,False,False,False,True,False
22889687,5,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19504,A,91001,LETICIA,91,AMAZONAS,7,10,11,9,1,1,1,1,True,False,False,True,False,True,False,False,False,False,True,False
6418627,6,I.E. SAN JOSÉ OBRERO,23276,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,14,0,0,0,2,0,False,True,True,False,True,False,False,False,False,True,False,False
22820715,7,I.E. FRANCISCO MIRANDA,29705,A,94001,INÍRIDA,94,GUAINIA,7,7,6,5,1,1,0,0,True,False,False,True,False,True,False,False,False,False,True,False
22955118,6,I.E. INDIGENA SAN JUAN BOSCO,32398,A,91001,LETICIA,91,AMAZONAS,1,5,4,0,0,0,0,0,False,True,False,True,False,False,False,True,False,False,True,False
22785936,5,I.E. LIBERTADORES,3664,A,94001,INÍRIDA,94,GUAINIA,8,7,7,14,1,1,1,2,False,True,False,True,False,True,False,False,False,False,True,False
3148459,11,I.E. MANUELA BELTRAN,3708,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,7,7,6,5,1,1,0,0,True,False,False,True,False,True,False,False,False,True,False,False
22514146,6,I.E.I. JOSE EUSTASIO RIVERA,13009,A,97001,MITÚ,97,VAUPES,6,3,5,5,0,0,0,0,False,True,False,True,False,True,False,False,True,False,False,False
845540,9,C.E. EL RECREO,61447,A,95025,EL RETORNO,95,GUAVIARE,0,20,19,17,0,2,2,2,False,True,False,True,False,False,False,True,False,False,True,False
21861526,11,I.E. MANUELA BELTRAN,3708,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,6,3,7,0,0,0,1,0,True,False,False,True,False,True,False,False,False,True,False,False
897446,8,I.E. TRIUNFO II,49017,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,9,14,11,9,1,2,1,1,False,True,False,True,False,False,False,True,False,False,True,False
23595421,3,I.E. INTERNADO EDUARDO CARRANZA,19432,A,99001,PUERTO CARREÑO,99,VICHADA,0,0,6,3,0,0,0,0,True,False,False,True,True,False,False,False,False,False,True,False
21873565,6,C.E. LA CEIBA,16705,A,95015,CALAMAR,95,GUAVIARE,13,6,2,9,1,0,0,1,True,False,False,True,False,True,False,False,False,False,False,True
21874218,8,I.E. SAN ISIDRO I,10271,A,95025,EL RETORNO,95,GUAVIARE,1,8,12,7,0,1,1,1,True,False,False,True,False,True,False,False,False,False,True,False
22818865,4,I.E. LIBERTADORES,3664,A,94001,INÍRIDA,94,GUAINIA,0,0,15,6,0,0,2,0,True,False,False,True,False,True,False,False,False,False,True,False
23066504,5,COLEGIO  ADVENTISTA,49075,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,6,5,8,4,0,0,1,0,False,True,True,False,False,True,False,False,False,True,False,False
23779452,4,I.E. JOSE EUSTACIO RIVERA,19427,A,99001,PUERTO CARREÑO,99,VICHADA,0,0,2,10,0,0,0,1,False,True,False,True,False,True,False,False,False,False,True,False
3470074,6,I.E. ESCUELA NORMAL SUPERIOR MARIA REINA,45203,A,97001,MITÚ,97,VAUPES,5,0,5,0,0,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False
1330618,9,I.E. INTERNADO CAMILO TORRES,13044,A,99624,SANTA ROSALÍA,99,VICHADA,5,7,12,5,0,1,1,0,False,True,False,True,False,True,False,False,False,False,True,False
23052091,6,COL. SELVALEGRE,45275,A,91001,LETICIA,91,AMAZONAS,12,12,17,14,1,1,2,2,False,True,True,False,True,False,False,False,False,False,True,False
22818975,7,I.E. LIBERTADORES,3664,A,94001,INÍRIDA,94,GUAINIA,9,9,11,5,1,1,1,0,True,False,False,True,False,True,False,False,False,False,True,False
22861893,9,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19502,A,91001,LETICIA,91,AMAZONAS,4,6,4,7,0,0,0,1,False,True,False,True,False,True,False,False,False,False,True,False
23076457,6,COLEGIO  ADVENTISTA,49075,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,5,4,2,6,0,0,0,0,False,True,True,False,False,True,False,False,False,True,False,False
2861904,5,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3700,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,10,10,10,5,1,1,1,0,False,True,False,True,False,True,False,False,False,True,False,False
22822419,4,I.E. LA PRIMAVERA,48958,A,94001,INÍRIDA,94,GUAINIA,0,0,8,6,0,0,1,0,False,True,False,True,False,True,False,False,False,False,True,False
21990486,5,I.E. SAGRADO CORAZON DE JESUS,45269,A,99773,CUMARIBO,99,VICHADA,3,5,2,5,0,0,0,0,False,True,False,True,False,True,False,False,True,False,False,False
3133072,7,I.E. CONCENTRACIÓN DESARROLLO RURAL,3701,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,11,11,14,4,1,1,2,0,False,True,False,True,False,True,False,False,False,False,True,False
21989266,4,I.E. SOLMERIDA BUILES,13029,A,99524,LA PRIMAVERA,99,VICHADA,0,0,6,5,0,0,0,0,False,True,False,True,False,True,False,False,True,False,False,False
23212084,4,I.E. ANTONIA SANTOS,52027,A,99001,PUERTO CARREÑO,99,VICHADA,0,0,10,5,0,0,1,0,True,False,False,True,False,True,False,False,False,False,True,False
2860865,7,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,10,16,14,9,1,2,2,1,True,False,False,True,False,True,False,False,False,False,True,False
22929736,5,I.E. COLEGIO TECNICO AGROPECUARIO JOSE CELESTINO MUTIS,13123,A,91540,PUERTO NARIÑO,91,AMAZONAS,5,2,4,5,0,0,0,0,True,False,False,True,False,True,False,False,False,False,True,False
22972901,9,I.E FRANCISCO JOSE DE CALDAS,19515,A,91001,LETICIA,91,AMAZONAS,7,4,11,8,1,0,1,1,False,True,False,True,False,True,False,False,False,False,True,False
887591,5,INSTITUCION EDUCATIVA SANTANDER,16672,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,3,0,13,5,0,0,1,0,True,False,False,True,False,True,False,False,False,True,False,False
2864469,5,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3700,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,11,4,7,7,1,0,1,1,False,True,False,True,False,True,False,False,False,True,False,False
885187,5,INSTITUCION EDUCATIVA SANTANDER,16673,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,9,5,6,6,1,0,0,0,True,False,False,True,False,True,False,False,False,True,False,False
22892523,5,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19507,A,91001,LETICIA,91,AMAZONAS,9,5,6,6,1,0,0,0,False,True,False,True,False,False,True,False,False,False,True,False
23735199,6,I.E. CUSTODIO GARCIA ROVIRA,29700,A,94001,INÍRIDA,94,GUAINIA,12,5,13,13,1,0,1,1,False,True,False,True,False,True,False,False,False,False,True,False
23512007,3,I.E. SAN JOSÉ OBRERO,23276,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,19,0,0,0,2,0,False,True,True,False,True,False,False,False,False,True,False,False
1312544,11,INSTITUCION EDUCATIVA INTERNADO AVELINO ALVAREZ TORRES,38553,A,99773,CUMARIBO,99,VICHADA,13,6,11,3,1,0,1,0,True,False,False,True,False,False,False,True,False,False,True,False
22801789,5,I.E. LA PRIMAVERA,48958,A,94001,INÍRIDA,94,GUAINIA,9,5,7,6,1,0,1,0,True,False,False,True,False,True,False,False,False,False,True,False
22339246,9,INST. EDUCATIVA JOSE CELESTINO MUTIS,29767,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,8,12,9,0,1,1,1,True,False,False,True,False,True,False,False,False,True,False,False
22781901,3,I.E. LIBERTADORES,3664,A,94001,INÍRIDA,94,GUAINIA,0,0,14,12,0,0,2,1,True,False,False,True,False,True,False,False,False,False,True,False
886185,11,INSTITUCION EDUCATIVA SANTANDER,16674,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,14,13,13,6,2,1,1,0,False,True,False,True,False,True,False,False,False,True,False,False
21861122,10,I.E. EL CRISTAL,42679,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,11,10,8,4,1,1,1,0,False,True,False,True,False,False,False,True,False,False,True,False
22927656,6,I.E. INTERNADO SAN FRANCISCO DE LORETOYACO,13116,A,91540,PUERTO NARIÑO,91,AMAZONAS,4,4,7,6,0,0,1,0,False,True,False,True,True,False,False,False,False,False,True,False
22884835,8,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19502,A,91001,LETICIA,91,AMAZONAS,3,5,4,7,0,0,0,1,False,True,False,True,False,True,False,False,False,False,True,False
6417914,6,I.E. SAN JOSÉ OBRERO,23276,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,17,12,0,0,2,1,True,False,True,False,True,False,False,False,False,True,False,False
1295792,7,I.E. SOLMERIDA BUILES,13029,A,99524,LA PRIMAVERA,99,VICHADA,4,9,3,7,0,1,0,1,True,False,False,True,False,True,False,False,True,False,False,False
22886367,11,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19502,A,91001,LETICIA,91,AMAZONAS,6,2,7,2,0,0,1,0,True,False,False,True,False,True,False,False,False,False,True,False
2859630,6,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,6,1,2,3,0,0,0,0,True,False,False,True,False,True,False,False,False,False,True,False
3467726,4,I.E. ESCUELA NORMAL SUPERIOR MARIA REINA,45203,A,97001,MITÚ,97,VAUPES,0,0,8,16,0,0,1,2,True,False,False,True,False,True,False,False,False,False,True,False
23075833,7,COLEGIO  ADVENTISTA,49075,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,12,4,7,0,1,0,1,False,True,True,False,False,True,False,False,False,True,False,False
23329877,8,COLEGIO  ADVENTISTA,49075,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,12,10,9,8,1,1,1,1,False,True,True,False,False,True,False,False,False,True,False,False
23482807,3,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19506,A,91001,LETICIA,91,AMAZONAS,0,0,4,12,0,0,0,1,False,True,False,True,False,True,False,False,False,False,True,False
2197927,9,I.E. INTERNADO SAN BARTOLOME,38674,A,99624,SANTA ROSALÍA,99,VICHADA,0,0,13,0,0,0,1,0,True,False,False,True,False,False,False,True,False,False,True,False
21999836,6,I.E. INTERNADO CADANAPAY,13070,A,99773,CUMARIBO,99,VICHADA,5,0,5,6,0,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False
845270,10,I.E. LA LIBERTAD,36068,A,95025,EL RETORNO,95,GUAVIARE,9,3,7,6,1,0,1,0,True,False,False,True,False,True,False,False,False,False,True,False
22817764,4,I.E.  LUIS CARLOS GALAN SARMIENTO,10166,A,94001,INÍRIDA,94,GUAINIA,0,0,3,5,0,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False
23106379,6,COLEGIO CRISTO REY MINUTO DE DIOS,38726,A,91001,LETICIA,91,AMAZONAS,7,3,6,7,1,0,0,1,False,True,True,False,False,True,False,False,False,False,True,False
21884871,6,INSTITUCION EDUCATIVA SANTANDER,16674,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,4,10,11,6,0,1,1,0,False,True,False,True,False,True,False,False,False,True,False,False
23211695,5,I.E. ANTONIA SANTOS,52027,A,99001,PUERTO CARREÑO,99,VICHADA,4,8,8,9,0,1,1,1,True,False,False,True,False,True,False,False,False,False,True,False
22891114,4,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19506,A,91001,LETICIA,91,AMAZONAS,0,0,7,12,0,0,1,1,False,True,False,True,False,True,False,False,False,False,True,False
22584709,8,I.E. ESCUELA NORMAL SUPERIOR MARIA REINA,45205,A,97001,MITÚ,97,VAUPES,0,9,6,8,0,1,0,1,False,True,False,True,False,True,False,False,False,False,True,False
3136746,4,INST. EDUCATIVA JOSE CELESTINO MUTIS,29766,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,19,12,0,0,2,1,False,True,False,True,False,False,False,True,False,False,True,False
23526094,3,I.E.  LUIS CARLOS GALAN SARMIENTO,10166,A,94001,INÍRIDA,94,GUAINIA,0,0,4,4,0,0,0,0,True,False,False,True,False,True,False,False,False,False,True,False
22966169,5,I.E. INTERNADO SAN FRANCISCO DE LORETOYACO,13116,A,91540,PUERTO NARIÑO,91,AMAZONAS,0,0,7,9,0,0,1,1,False,True,False,True,True,False,False,False,False,False,True,False
23584740,7,I.E. LATORRE GOMEZ,23193,A,95025,EL RETORNO,95,GUAVIARE,0,0,10,7,0,0,1,1,False,True,False,True,False,True,False,False,False,False,True,False
23256769,7,COLEGIO CRISTO REY MINUTO DE DIOS,38726,A,91001,LETICIA,91,AMAZONAS,13,11,14,8,1,1,2,1,False,True,True,False,False,True,False,False,False,False,True,False
23214344,6,I.E. CONCENTRACIÓN DESARROLLO RURAL,3701,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,3,0,8,7,0,0,1,1,True,False,False,True,False,True,False,False,False,False,True,False
23525194,3,I.E FRANCISCO JOSE DE CALDAS,19515,A,91001,LETICIA,91,AMAZONAS,0,0,19,9,0,0,2,1,True,False,False,True,False,True,False,False,False,False,True,False
23885603,11,I.E. NORMAL SUPERIOR FEDERICO LLERAS ACOSTA,52000,A,99001,PUERTO CARREÑO,99,VICHADA,12,10,9,9,1,1,1,1,False,True,False,True,True,False,False,False,False,False,True,False
22892204,10,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19502,A,91001,LETICIA,91,AMAZONAS,12,9,10,7,1,1,1,1,True,False,False,True,False,True,False,False,False,False,True,False
23070418,11,COLEGIO  ADVENTISTA,49075,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,17,0,10,9,2,0,1,1,True,False,True,False,False,True,False,False,False,True,False,False
23873481,5,I.E.D. DE SAN JAVIER,32323,A,97001,MITÚ,97,VAUPES,7,3,8,5,1,0,1,0,True,False,False,True,False,True,False,False,False,False,True,False
22420401,6,I.E. CONCENTRACIÓN DESARROLLO RURAL,3701,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,3,10,6,0,0,1,0,False,True,False,True,False,True,False,False,True,False,False,False
1313553,11,INSTITUCION EDUCATIVA INTERNADO AVELINO ALVAREZ TORRES,38553,A,99773,CUMARIBO,99,VICHADA,8,5,7,9,1,0,1,1,False,True,False,True,False,False,False,True,False,False,True,False
22891464,6,I.E. ESCUELA NORMAL SUPERIOR MARCELIANO EDUARDO CANYES SANTACANA,19505,A,91001,LETICIA,91,AMAZONAS,0,3,9,3,0,0,1,0,False,True,False,True,False,False,True,False,False,False,True,False
23075559,4,I.E. SAN JOSÉ OBRERO,23276,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,18,0,0,0,2,0,True,False,True,False,True,False,False,False,False,True,False,False
3144708,6,I.E. CONCENTRACIÓN DESARROLLO RURAL,3701,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,8,9,10,7,1,1,1,1,False,True,False,True,False,True,False,False,False,False,True,False
22823172,9,I.E. LA PRIMAVERA,48957,A,94001,INÍRIDA,94,GUAINIA,3,7,2,5,0,1,0,0,True,False,False,True,False,False,False,True,False,False,True,False
22785286,6,I.E. CUSTODIO GARCIA ROVIRA,29700,A,94001,INÍRIDA,94,GUAINIA,9,6,5,13,1,0,0,1,True,False,False,True,False,True,False,False,False,False,True,False
23594432,7,I.E. ANDRES BELLO,3694,A,94001,INÍRIDA,94,GUAINIA,10,5,8,5,1,0,1,0,False,True,False,True,False,True,False,False,False,False,True,False
22828938,4,I.E.  LUIS CARLOS GALAN SARMIENTO,10166,A,94001,INÍRIDA,94,GUAINIA,0,0,3,10,0,0,0,1,True,False,False,True,False,True,False,False,False,False,True,False
22825344,10,I.E. LA PRIMAVERA,48957,A,94001,INÍRIDA,94,GUAINIA,2,5,7,5,0,0,1,0,True,False,False,True,False,False,False,True,False,False,True,False
23521923,3,I.E.I. JOSE EUSTASIO RIVERA,13010,A,97001,MITÚ,97,VAUPES,0,0,8,9,0,0,1,1,False,True,False,True,False,True,False,False,False,True,False,False
23024071,4,I.E. SAN JOSÉ OBRERO,23276,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,13,11,0,0,1,1,False,True,True,False,True,False,False,False,False,True,False,False
2857084,6,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,2,6,8,6,0,0,1,0,True,False,False,True,False,True,False,False,False,False,True,False
3141995,10,I.E. MANUELA BELTRAN,3708,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,13,5,7,1,1,0,1,0,True,False,False,True,False,True,False,False,False,True,False,False
2847912,6,I.E. CONCENTRACIÓN DESARROLLO RURAL,3701,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,5,0,4,6,0,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False
23569149,3,I.E. CONCENTRACIÓN DESARROLLO RURAL,3701,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,18,12,0,0,2,1,False,True,False,True,False,True,False,False,False,False,True,False
845537,6,C.E. EL RECREO,61447,A,95025,EL RETORNO,95,GUAVIARE,20,20,18,16,2,2,2,2,True,False,False,True,False,False,False,True,False,False,True,False
2854627,4,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,A,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,0,0,11,11,0,0,1,1,False,True,False,True,False,False,True,False,False,True,False,False
